14.81355211171875,0,-1.4869171406250103,0.0,0.15
14.172259232742572,0,-3.2695659048969716,0.0,0.4
13.104426869347199,0,-4.91788303189395,0.0,0.65
-4.482222945524953,0,-8.930306643307055,0.0,2.7
-6.190353701511619,0,-8.286467073770432,0.0,2.9
-9.44762661376462,0,-6.299258337980014,0.0,3.35
-11.991595009841912,0,-3.1406002261782007,0.0,3.9
-11.275899949306568,0,3.9221377637909427,0.0,5.05
-3.443110062942155,0,8.111135252972739,0.0,6.25
-1.79826484426086,0,8.27121903473337,0.0,6.45
-0.5554801374828547,0,8.281846138456594,0.0,6.6
5.2747019977452165,0,6.995928320707954,0.0,7.35
10.029066525673237,0,2.89157542422263,0.0,8.3
14.94384375,0,-0.7481250000000017,0.0,0.05
9.523651369067132,0,-3.342932282686384,0.0,9.5
8.745003946813371,0,-4.212301047094442,0.0,9.7
1.197227127686493,0,-9.795247987618913,0.0,2.1
-0.6114141436113012,0,-6.93472380991718,0.0,11.2
-1.298269841825248,0,-6.843680722239229,0.0,11.3
-6.3550291453969985,0,-4.831140189385756,0.0,12.15
-10.313274379585156,0,-5.500452301287275,0.0,3.5
-12.258801567812986,0,-2.515098059337504,0.0,4.0
-12.592363399879092,0,0.9796650650413952,0.0,4.55
-8.318735715603225,0,2.455611277559022,0.0,13.85
2.257726219580972,0,5.545148901995622,0.0,15.95
2.2906715152546155,0,7.949041990830179,0.0,6.95
2.800328227759326,0,5.384128725443471,0.0,16.05
6.602387824660574,0,2.937289421443001,0.0,16.95
7.100471452194604,0,2.217182379162157,0.0,17.15
4.562223791875369,0,-4.170421573116467,0.0,19.05
2.9810767623703125,0,-4.736490289719102,0.0,19.4
4.8881616021689425,0,-6.409009144181965,0.0,10.4
1.760612381397224,0,-4.9579117540800866,0.0,19.65
0.007437954312371042,0,-5.003329480742565,0.0,20.0
-0.2646779531154422,0,-6.967468766619893,0.0,11.15
-8.608985352758708,0,-2.202158399137204,0.0,12.8

-5.62718539991178,0,2.204703824854146,0.0,22.9
-4.680237724608501,0,3.0547950034068982,0.0,23.25
-3.269548843291702,0,5.657697672973354,0.0,15.0
-0.6319466382196397,0,5.934836130873859,0.0,15.45
4.535126969386953,0,2.3234540817992766,0.0,25.75
6.869566025206731,0,2.5823491204270788,0.0,17.05
7.294223639733171,0,1.8436875918358986,0.0,17.25
4.130704412955863,0,-4.361549491375971,0.0,19.15
3.908281348400503,0,-4.448461291107204,0.0,19.2
0.2576044283494993,0,-5.015698238427933,0.0,19.95
-4.027596420018991,0,-1.7463890028676854,0.0,30.3
-4.322467027998663,0,-1.3081232516407049,0.0,30.5
-6.180153647654963,0,-1.543376356074031,0.0,21.7
-4.527109620575784,0,-0.8504196369680983,0.0,30.7
-4.6520690765228,0,-0.26525143283651076,0.0,30.95
-6.472282472893464,0,0.4092498146139256,0.0,22.3
-4.6466348963160184,0,0.20182440109516975,0.0,31.15
-3.9275889138783753,0,1.6931430091228972,0.0,31.85
0.8516653883175186,0,4.136306599099182,0.0,24.65
0.787278095569598,0,2.9295237056090517,0.0,33.6
0.932220897535787,0,2.8988560393237783,0.0,33.65
2.7787768677731592,0,3.553607665722218,0.0,25.15
3.751095823940256,0,2.9989523562403075,0.0,25.45
3.2643760091645735,0,1.6455208122448628,0.0,34.65
3.484552390675586,0,1.377444316054559,0.0,34.8
3.8343661062918004,0,0.709309483865388,0.0,35.15
3.9375039298809646,0,0.2140241217865313,0.0,35.4
3.9308336769838887,0,-0.18107388112585276,0.0,35.6
4.84551334721785,0,-1.7630119904790043,0.0,27.3
3.813174008151171,0,-0.6607133240439822,0.0,35.85
4.321737558267458,0,-2.306608670794059,0.0,27.55
3.3878507236483464,0,-1.3614223763299105,0.0,36.25
2.8061075730544025,0,-1.8714592998822699,0.0,36.6
1.5776471648450137,0,-3.5063228277149916,0.0,28.45
1.4770800800822534,0,-2.441255749258824,0.0,37.2
0.9765424860448195,0,-2.5331313631337604,0.0,37.4
-2.217020224206385,0,-3.066816738169784,0.0,29.55
-0.04995385285985948,0,-2.5618451236836384,0.0,37.8
-4.322467027998663,0,-1.3081232516407049,0.0,30.5
-2.3009194601075684,0,-1.7973462515652727,0.0,38.8
-4.167295732822298,0,1.4032406495588923,0.0,31.7
-3.7446273290288845,0,1.8742482513041736,0.0,31.95
-3.6465855538495093,0,1.9608355035875036,0.0,32.0
-0.16340673621344232,0,2.1778776869662617,0.0,42.15
2.1397728636194806,0,2.472505434556318,0.0,34.1
2.4912680706589745,0,2.2759687232958115,0.0,34.25
2.6015256775998234,0,2.2051521388169792,0.0,34.3
2.291230112293239,0,1.2270781992382584,0.0,43.5
2.5051133104006222,0,0.9725374107834295,0.0,43.7
2.5545749846398227,0,-0.8084802717511952,0.0,45.0
2.1831356008402274,0,-2.2091848502975253,0.0,36.9
2.070361660983732,0,-2.2554787971299106,0.0,36.95
1.38273298720239,0,-1.6523175979418747,0.0,45.9
